"subject_id","problemID","context"
55,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
55,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
55,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
55,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
55,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
55,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
55,16,"Lottery A:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-5 Euros with 100% probability"
55,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
55,18,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
2000 Euros with 100% probability"
55,19,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1000 Euros with 100% probability"
55,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
56,1,"Lottery B:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery A:
2400 Euros with 100% probability"
56,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
56,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
56,4,"Lottery A:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
3000 Euros with 25% probability
0 Euros with 75% probability"
56,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
56,6,"Lottery A:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
56,7,"Lottery B:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
-3000 Euros with 100% probability"
56,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
56,9,"Lottery A:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
-3000 Euros with 90% probability
0 Euros with 10% probability"
56,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
56,11,"Lottery A:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
500 Euros with 100% probability"
56,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
56,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
56,14,"Lottery B:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
56,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
56,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
56,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
56,18,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
2000 Euros with 100% probability"
56,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
56,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
57,1,"Lottery B:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery A:
2400 Euros with 100% probability"
57,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
57,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
57,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
57,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
57,6,"Lottery A:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
57,7,"Lottery B:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
-3000 Euros with 100% probability"
57,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
57,9,"Lottery A:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery B:
-3000 Euros with 90% probability
0 Euros with 10% probability"
57,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
57,11,"Lottery A:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
500 Euros with 100% probability"
57,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
57,13,"Lottery A:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
57,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
57,15,"Lottery B:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
5 Euros with 100% probability"
57,16,"Lottery A:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-5 Euros with 100% probability"
57,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
57,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
57,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
57,20,"Lottery A:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery B:
0 Euros with 100% probability"
58,1,"Lottery A:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery B:
2400 Euros with 100% probability"
58,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
58,3,"Lottery A:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
3000 Euros with 100% probability"
58,4,"Lottery A:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery B:
3000 Euros with 25% probability
0 Euros with 75% probability"
58,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
58,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
58,7,"Lottery A:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
-3000 Euros with 100% probability"
58,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
58,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
58,10,"Lottery A:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
58,11,"Lottery B:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
500 Euros with 100% probability"
58,12,"Lottery A:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
-500 Euros with 100% probability"
58,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
58,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
58,15,"Lottery B:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
5 Euros with 100% probability"
58,16,"Lottery A:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
-5 Euros with 100% probability"
58,17,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1500 Euros with 100% probability"
58,18,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
2000 Euros with 100% probability"
58,19,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1000 Euros with 100% probability"
58,20,"Lottery B:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery A:
0 Euros with 100% probability"
59,1,"Lottery A:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery B:
2400 Euros with 100% probability"
59,2,"Lottery A:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery B:
2400 Euros with 34% probability
0 Euros with 66% probability"
59,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
59,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
59,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
59,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
59,7,"Lottery A:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery B:
-3000 Euros with 100% probability"
59,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
59,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
59,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
59,11,"Lottery A:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
500 Euros with 100% probability"
59,12,"Lottery A:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
-500 Euros with 100% probability"
59,13,"Lottery B:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery A:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
59,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
59,15,"Lottery A:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery B:
5 Euros with 100% probability"
59,16,"Lottery B:
-5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-5 Euros with 100% probability"
59,17,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
1500 Euros with 100% probability"
59,18,"Lottery A:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery B:
2000 Euros with 100% probability"
59,19,"Lottery B:
3000 Euros with 50% probability
-3000 Euros with 50% probability

Lottery A:
1000 Euros with 100% probability"
59,20,"Lottery A:
6000 Euros with 50% probability
-6000 Euros with 50% probability

Lottery B:
0 Euros with 100% probability"
60,1,"Lottery A:
2500 Euros with 33% probability
2400 Euros with 66% probability
0 Euros with 1% probability

Lottery B:
2400 Euros with 100% probability"
60,2,"Lottery B:
2500 Euros with 33% probability
0 Euros with 67% probability

Lottery A:
2400 Euros with 34% probability
0 Euros with 66% probability"
60,3,"Lottery B:
4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
3000 Euros with 100% probability"
60,4,"Lottery B:
4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
3000 Euros with 25% probability
0 Euros with 75% probability"
60,5,"Lottery B:
6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
3000 Euros with 90% probability
0 Euros with 10% probability"
60,6,"Lottery B:
6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
60,7,"Lottery B:
-4000 Euros with 80% probability
0 Euros with 20% probability

Lottery A:
-3000 Euros with 100% probability"
60,8,"Lottery B:
-4000 Euros with 20% probability
0 Euros with 80% probability

Lottery A:
-3000 Euros with 25% probability
0 Euros with 75% probability"
60,9,"Lottery B:
-6000 Euros with 45% probability
0 Euros with 55% probability

Lottery A:
-3000 Euros with 90% probability
0 Euros with 10% probability"
60,10,"Lottery B:
-6000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
-3000 Euros with 0.2% probability
0 Euros with 99.8% probability"
60,11,"Lottery A:
1000 Euros with 50% probability
0 Euros with 50% probability

Lottery B:
500 Euros with 100% probability"
60,12,"Lottery B:
-1000 Euros with 50% probability
0 Euros with 50% probability

Lottery A:
-500 Euros with 100% probability"
60,13,"Lottery A:
6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
4000 Euros with 25% probability
2000 Euros with 25% probability
0 Euros with 50% probability"
60,14,"Lottery A:
-6000 Euros with 25% probability
0 Euros with 75% probability

Lottery B:
-4000 Euros with 25% probability
-2000 Euros with 25% probability
0 Euros with 50% probability"
60,15,"Lottery B:
5000 Euros with 0.1% probability
0 Euros with 99.9% probability

Lottery A:
5 Euros with 100% probability"
