"subject_id","problemID","session","response","left_lottery"
47,20,2,"Als ich alle Informationen zu beiden Optionen hatte, war mir sofort klar dass ich keine 6000 Verlust riskieren möchte. Der Gewinn wäre zwar hoch, aber bei so einem hohen Risiko setze ich lieber aus, da ich bei einer 50 Prozent Chance erstmal vom negativen Ausgang ausgehe.","a"
48,1,2,"lotterie A gibt mir zu 100% 2400. lotterie B hätte mir zu insgesamt 99% auch gewinn gegeben, 2400 respektive 2500. aber eben auch zu 1% 0.ich habe überlegt ob B eine ganz gute wahl wäre weil ich 2x etwas gewinne und beides auch sehr gute gewinne wären, und 1% nur kein gewinn ist ein okayes risiko.dann habe ich aber überlegt dass die differenz von den beiden gewinnen nur 100 beträgt, was 5% etwa sind von den gewinnen (glaub ich oder?). naja und dann dachte ich nee eigentlich ist das nicht so viel und dann habe ich eben 1% chance wo ich nichts gewinne, und vielleicht habe ich vorher schon zu viel verlust eingefahren, dann nehme ich lieber die 2.4k sicher und ende","b"
48,2,2,"lotterie A hat mir 2.4k zu 33% angeboten und B 2.5k zu 34%, das ist nur 1% differenz in der wahrscheinlichkeit bei 100 differenz im gewinn (das sind mehr als 1% differenz im gewinn, also 5%? etwa), ich habe B gewählt weil ich dachte ich nehme dann lieber die geringere wahrscheinlichkeit mit dem höheren gewinn, da die wahrscheinlichkeitsdifferenz in dem fall vernachlässigbar ist","a"
48,3,2,"ja lotterie B hat mir 3k zu 100% angeboten und A nur zu 80%, dann nehme ich doch die 100% gewinnchance","a"
48,4,2,"lotterie A hat mir 4k zu 20% gewinnchance angeboten und B 3k zu 25%.beide haben keine strafen verteilt sondern im schlechtesten fall 0.die differenz von 3k zu 4k beträgt mehr als 5% wahrscheinlichkeit deshalb habe ich dann A genommen damit ich eine höhere gewinnchance habe.jetzt überlege ich dass ich doch besser B hätte nehmen sollen weil die chance besser wäre und ich vorher vielleicht zu oft gepokert habe.","a"
48,5,2,"ich habe mich für A entschieden, da ich 3000 zu 90% einen besseren deal fand, im schlimmsten fall hätte ich auch nur 0 bekommen und keine abzüge erhalten, dann ist das doch eine gute wahl, weil B keine so hohe wahrscheinlichkeit auf gewinn hatte","b"
48,6,2,"Bei weder A noch B gab es strafen, es gab nur sehr unwahrscheinliche gewinne. ich habe B gewählt.ich dachte: beides ist unwahrscheinlich, die gewinn-unterschiede waren 100% (3000 zu 6000). wenn ich im unwahrscheinlichen fall gewinnen sollte, nehme ich den besten gewinn. das wären also die 6k. im schlechtesten fall (der wahrscheinlichere) habe ich auch keine verluste gemacht.","b"
48,7,2,"Ich habe mich für A entschieden, da 80% wahrscheinlichkeit -4000 sich besser anhören als zu 100% -3000, denn dann hab ich ja doch zu 20% die chance bei 0 rauszukommen, während bei B wirklich 100% immer der verlust ist","a"
48,8,2,"also ich hatte zwei lotterien, -4000 zu 20% (A) oder -3000 zu 25% (B)beide haben im besten fall 0 gewinn\nich habe mir die verluste angesehen und dachte, ist -1000 unterschied mehr als 5% höhere verlustchance? und ich glaube nein weil das wäre 25% differenz? also ist -3000 besser als wahl weil ich bei dem anderen überproportional verlust gemacht hätte. 20% zu 25% ist nicht so viel unterschied in der wahrscheinlichkeit also nehme ich das mit dem geringeren verlust.ich dachte deshalb, B ist die bessere wahl","a"
48,9,2,"Ich habe mich für B entschieden, da ich -600 zu 45% als günstiger empfand als -3000 zu 90%. in beiden fällen hätte es im esten fall 0 gegeben, dh. bei gewinnchance von 55% zu gewinnchance zu 10% nehme ich doch die B.","b"
48,10,2,"also A hat mir -3000 zu 0.2% und B -6000 zu 0.1% angeboten, beide ohne gewinne. und ich dachte was ist das für ein scheiss, und hab mich aufgeregt und dann hab ich aus dem fenster geschaut und die wetteranlage angesehen und die bäume und ein vogel ist vorbeigeflogen und das hat mich ein bisschen beruhigt.und dann dachte ich ok, 0,1% zu 0,2% ist nicht so der mega unterschied aber 3k zu 6k ist schon allerhand, also nehm ich lieber schlimmstenfalls die -3k das könnt ich vielleicht besser überleben als -6k und hoffentlich kann ich diese woche doch noch mal baden gehen","b"
48,11,2,"Bei B bekomme ich zu 100% 500, während bei A nur eine 50% chance bestand auf 1000ich dachte, dann nehme ich die 500 sicher, weil ich dann in jedem fall einen gewinn habe","a"
48,12,2,"Ich habe mich für B entschieden, ich habe 2000 zusätzlich erhalten und zu 50% einen verlust von 50% oder zu 100% einen verlust von 25%, da nehme ich doch B, da habe ich netto gewinn von 1500 zu 100%","a"
48,13,2,"lotterie A hat mir angeboten zu 25% entweder 4000 oder 2000 zu gewinnen und B, 6000 zu 25%.bei B hätte ich in 75% 0 bekommen während ich bei A nur zu 50% o bekomme und ansonsten gewinne einstreiche. dann nehme ich A weil da meine absolute gewinn-chance höher ist als bei B.jetzt überlege ich gerade ob das sinnvoll war weil 6000 zu 4000 schon ein hoher unterschied ist. naja.","b"
48,14,2,"Ich habe Lotterie B gewählt, da ich insgesamt bei etwa 3000 auf dem konto mich befinde und -6000 bei A ein extrem hoher verlust gewesen wären. bei lotterie B hätte ich mich im schlimmsten fall bei nur -1000 befunden, was bei diesen beiden optionen, obwohl keine optimal ist, doch die bessere ist","a"
48,15,2,"Ich habe mich für B entschieden, da ich zwar zu 99.9% 0 bekomme, aber eben eine kleine chance auf 5000 habe. A hatte eine hohe chance auf 500, aber da ich auf dem konto ungefähr 3000 haben sollte, durch gewinne eventuell mehr, dachte ich, nun dann wären 500 gewinn nicht so viel wie 5000, und bei keiner der lotterien gab es strafe im sinne von abzügen, das heißt im schlechtesten fall bleibe ich auf demselben stand, was ja nicht so schlimm wäre, dachte ich.jetzt denke ich aber schon dass es vielleicht zu viel risiko war, da die gewinnchance bei B wirklich extrem gering war und es wie gesagt keine strafen gab eigentlich und ich auch die 500 hätte mitnehmen können, vielleicht bin ich doch zu gierig","b"
48,16,2,"ich habe mich für B entschieden, da ich 0,1% wahrscheinlichkeit für einen verlust von 5000 doch sehr gering erachte, und aus der vorherigen lotterie bin ich rausgegangen mit dem gefühl ja eigentlich habe ich bei 0,1% doch gepokert (für einen gewinn).und -5 verlust auf 100%, da musste ich daran denken, dass man immer das vertraute, bekannte übel lieber wählt als das unbekannte, weil der mensch so schlecht ist in der zukunstprojektionnaja und jetzt denke ich, dass ich in mathe mit wahrscheinlichkeitsrechnung und so doch besser hätte aufpassen sollen, weil ich versteh das ehrlich gesagt immer noch nicht so komplett, also 100 mal münze werfen und 1x ist dann zB eben der verlust von 5000 dabeiich frage mich auch grad ob ich richtig lag mit der annahme ein dauerhaftes konto bei der lotterie zu haben, denn dann könnte ich ja, selbst im schlechtesten fall, wenn ich vorher genug gewinne gesammelt habe, mindestens bei 0 rauskommen, was ja doch erträglich ist, obwohl -5n von mehreren tausend natürlich netto eigentlich besser wäre, also ein besserer nettogewinn sozusagen. naja, risikoentscheidungen ist echt nicht so meins, denk ich grad, sehr ungünstig gewählt bisher","b"
48,17,2,"Ich habe wieder A gewählt, weil ich zu 100% 1500 bekomme. Bei B hätte ich zwar das doppelte gewinnen (3000) aber ebenso verlieren können (-3000), da ich nur 2000 habe, hätte ich insgesamt im schlechtesten fall -1000 gehabt und das war mir das risiko nicht wert","b"
48,18,2,"A hat mir die chance gegeben zu 50-50 3000 gewinn oder -3000 verlust einzufahren, während ich bei B zu 100% 2000 machen kann, 100% gewinn nehme ich natürlich sofort","a"
48,19,2,"Ich habe mich für B entschieden, da ich zu 100% die 1000 lieber nehme als zu 50% eventuell verluste einzukassieren, auch wenn die gewinnchance höher ist","a"
48,20,2,"lotterie A hätte mir 6000 eingebracht oder ich hätte -6000 verloren, das ist sehr viel gewinn oder verlust, und die chancen waren 50-50, das heißt auch nicht zu meinen gunsten, da 50% verlust von 6000 sehr hoch ist. da nehme ich lieber 0 zu 100% von B, obwohl ich noch überlegt habe das risiko doch einzugehen da ich die vorherigen lotterien nicht so gut gespielt habe und 6000 gewinn natürlich mega attraktiv gewesen wären. aber dann dachte ich nee nicht pokern, lieber beständig sammeln weil das mit der wahrscheinlichkeitsrechnung ist eben echt nicht so meins da sollte ich keine risiken eingehen weil ich keine expertin bin","a"
49,1,2,"Da bei Lotterie B weniger Auswahlfelder waren, habe ich mit der Betrachtung von B begonnen und mir danach die Felder von A angeschaut. Dabei habe ich v.A. die Summen und Wahrscheinlichkeiten von A näher betrachtet, um abzuschätzen, ob sich das Risiko von 1% lohnt leer auszugehen. Obwohl das Risiko zu verlieren sehr gering ist, sind die 100 € Differenz, die man bei Lotterie A gewinnen könnte das Risiko nicht wert.","a"
49,2,2,"Lotterie A und B sind sehr ähnlich, die Prozentzahlen unterscheiden sich kaum. Bei erneutem Vergleich der Gewinndifferenz und der Prozentzahl, würde ich Lotterie A wählen, da man hier 100 € mehr erhalten kann bei nur 1 % geringerer Wahrscheinlichkeit.","a"
49,3,2,"Lotterie A hat eine 100 %-ige Gewinnchance und ist somit eine gute Option. Obwohl man bei Lotterie B mehr Geld gewinnen kann, ist hier auch die Chance höher leer auszugehen. Deshalb überwiegt für mich die Gewinnwahrscheinlichkeit bei Lotterie A.","b"
49,4,2,"Dies ist das Umgekehrte zur vorherigen Lotterie. Lotterie A hat eine geringere Gewinnsumme, dabei jedoch eine höhere Gewinnwahrscheinlichkeit als Lotterie B. Für mich überwiegt es, dass ich hier mit einer höheren Wahrscheinlichkeit gewinne.","b"
49,5,2,"Zunächst habe ich alle Felder angesehen, zuerst von Lotterie A und dann von B, um mir ein vollständiges Bild zu machen.Die Wahrscheinlichkeit etwas bei Lotterie B zu gewinnen ist um 45 % höher. Auch wenn hier die Auszahlung niedriger ist, ist es umso wahrscheinlicher, dass man etwas gewinnt.","a"
49,6,2,"Nach mehrmaligem Betrachten aller Felder habe ich mich für Option B entschieden. Da hier die Gewinnsumme deutlich höher ist als bei A. Und die Wahrscheinlichkeit sich nur um 0.1 % unterscheidet. Wichtig war bei mir hierbei, dass ich bei dem jeweiligen anderen Feld bei 0 € bin und keinen Verlust mache.","b"
49,7,2,"Zuerst lag mein Fokus beim Betrachten der Felder auf der Summe von Lotterie A und B. Beim zweiten Blick habe ich mir die Prozentzahlen genauer angeschaut.Da man bei Lotterie A zu 100 % Verluste macht, und bei Lotterie B nur zu 80 %, habe ich Lotterie B gewählt. Denn bei B hat man eine geringe Möglichkeit etwas zu gewinnen, wohingegen man bei A klar verliert.","b"
49,8,2,"Da bei Lotterie A der Verlust höher wäre als bei Lotterie B und die Wahrscheinlichkeiten sich nur um 5% unterscheiden, habe ich Lotterie B mit einem geringeren Verlust aber einer höheren Verlustwahrscheinlichkeit gewählt.","a"
49,9,2,"Bei Lotterie A macht man zwar größere Verluste, dabei jedoch nur mit einer halb so geringen Wahrscheinlichkeit wie bei Lotterie B. Ich habe die Summen und die dazu gehörigen Wahrscheinlichkeiten erneut angeschaut, um die Zahlen genauer miteinander zu vergleichen. Und ich würde bei Lotterie A auf die höhere Wahrscheinlichkeit setzen mit 0 € rauszugehen.","a"
49,10,2,"Zuerst habe ich Lotterie A betrachtet. Die Summe, die man bei A verlieren kann ist sehr hoch. Deshalb habe ich diese Option eigtl. direkt ausgeschlossen und wollte den Verlust vergleichen, den man bei Lotterie B machen würde. 3000 € Verlust klingt schon mal besser als 6000€ Verlust. Danach habe ich erneut die Wahrscheinlichkeiten von 0€ vergleichen und gesehen, dass diese sich bei A und B (99,9 & 99,8) kaum unterscheiden. Danach habe ich erneut die Summen angeschaut, die man verlieren kann und die dazugehörigen Wahrscheinlichkeiten und mich für Lotterie B entschieden, da die Wahrscheinlichkeit zu verlieren bei A und B fast gleich groß sind. Da man bei B weniger Geld verliert, habe ich B gewählt.","a"
49,11,2,"100 % Gewinnchance bei 500 € ist ein sicherer und guter Gewinn bei Lotterie B.Da man bei Lotterie A zu 50 % leer ausgehen kann, ist Lotterie B besser. Dabei hat die Höhe der Summe, die man bei Lotterie A gewinnen kann keine so große Bedeutung für mich.","a"
49,12,2,"Zuerst habe ich Lotterie B betrachtet, ein Verlust von 100 % bei 500 € ist eine schlechte Option. Bei Lotterie A hat man zumindest die Möglichkeit bei 0 rauszukommen. Ich habe nochmal die Verluste aus A und B verglichen und gehe lieber das 50/50 Risiko ein zu verlieren als 100 % zu verlieren. Wichtig hierbei war für mich auch, dass ich 2000 € zur Verfügung habe und das Geld, welches ich verlieren würde, nicht aus meinem Vermögen bezahlen müsste. Sondern dass ich sonst stattdessen einfach weniger Gewinn machen würde, sollte ich bei Lotterie A verlieren.","a"
49,13,2,"Ich habe alle Felder betrachtet und dann nochmal die Wahrscheinlichkeiten insgesamt bei Lotterie B zu gewinnen mit der von A verglichen. Bei Lotterie B gewinnt man zu 50 %, während man bei Lotterie A nur zu 25 % gewinnt. Trotz der Gewinndifferenz von A und B überwiegt für mich also der Grund der höheren Gewinnwahrscheinlichkeit bei B.","a"
49,14,2,"Ich habe mit der Betrachtung von Lotterie A begonnen und die Chance zu 25 % 6000 € zu verlieren war für mich keine gute Option. Bei Lotterie B hätte man in Summe weniger Geld verloren, jedoch war hier die Wahrscheinlichkeit Geld zu verlieren mit 50 % höher, als bei A. Die Entscheidung ist mir nicht leicht gefallen, da ich lieber gar kein Geld oder weniger Geld verlieren würde, da jedoch die Wahrscheinlichkeit Geld zu verlieren bei B höher ist, als bei A habe ich trotz des höheren Verlustes A gewählt. Mit der Hoffnung auf 75 % 0€ bei A im Vergleich zu 50 % 0 € bei B.","a"
49,15,2,"Zunächst habe ich Lotterie B betrachtet, da hier weniger Auswahlfelder waren. Mit einer 100 %igen Gewinnchance ist diese Option schon mal sehr gut. Da jedoch die Summe aus Lotterie A 1000-mal höher ist im Vergleich zu dem Gewinn aus Lotterie B (und 5 € in Summe nicht viel sind), kann man ja mal sein Glück bei Lotterie B mit 0.1 % versuchen, da man keinen Geldeinsatz hat.","a"
49,16,2,"5 € Verlust bei Lotterie A ist nicht so viel. Obwohl das Risiko bei Lotterie B auf einen Verlust sehr gering ist, würde ich das Risiko nicht eingehen 5000 € zu verlieren.","b"
49,17,2,"Da man bei Lotterie B wieder eine 100 %-ige Gewinnchance hat, war diese Lotterie von Beginn wieder eine gute Option bei der hohen Summe. Bei Lotterie A liegt die Gewinnwahrscheinlichkeit für 3.000€ bei 50 %, aber kann auch zu 50 % mit Verlusten verbunden sein. Nach erneutem Vergleich der Gewinnsummen von B und A, habe ich mich für die sichere Variante entschieden, bei der man keine Verluste macht.","a"
49,18,2,"Wie im Vorherigen habe ich zuerst die Gewinnsummen angeschaut, und danach die Wahrscheinlichkeiten. Wobei ich längere Zeit die Wahrscheinlichkeiten betrachtet und verglichen habe.Bei Lotterie A gewinnt man zu 100 %, bei Lotterie B nur zu 50 %. Die Summe, die man bei B gewinnen würde ist nicht groß genug, um das Risiko einzugehen, dass man leer ausgeht. Deshalb lieber zu 100 % bei Lotterie A gewinnen.","b"
49,19,2,"Ich habe mehrmals den Gewinn von Lotterie A betrachtet, es ist eine solide Summe. Da man bei Lotterie B auch Verluste machen kann, war dies für mich keine Option, wenn man als Alternative eine 100 %-ige Gewinnchance hat.","b"
49,20,2,"0 € zu bekommen ist neutral. Lieber nichts bekommen bei Lotterie B als Verluste bei Lotterie A zu machen.","a"
50,1,2,"Die Chance 0€ zu bekommen ist mir gering genug, dass ich es mit der Chance auf 100€ mehr versuchen würde.","a"
50,2,2,"Bei Lotterie B gibt es nur 1% weniger die Chance auf den Gewinn, dafür aber 100€ mehr. Da scheint es mir sinnvoller auf 1% Gewinnchance zugunsten von 100€ zu verzichten.","b"
50,3,2,"Ich würde hier das Glück auf mehr Gewinn herausfordern, da die Chance zu gewinnen mir hoch genug wäre","b"
50,4,2,"Da die Chancen nur 5 Prozentpunkte auseinanderliegen und ich sowieso etwas Glück brauche, würde ich lieber den höheren Geldbetrag wählen.","a"
50,5,2,"Auch wenn ich bei Lotterie B doppelt so viel bekäme, ist die Wahrscheinlchkeit bei Lotterie A zu gewinnen einfach deutlich höher. Daher gehe ich lieber mit einer hohen Wahrscheinlihckeit mit 3000€ raus.","b"
50,6,2,"Wenn ich sowieso schon das Glück herausfordere bei der geringen Chance würde ich wohl lieber den doppelten Betrag nehmen.","b"
50,7,2,"Die Chance auf 0€ wäre mir bei A zu gering, dafür dass ich noch zusätzliche 1000€ verlieren würde.","a"
50,8,2,"Bei B verliere ich weniger, falls ich etwas Pech habe. Auch wenn die Chance etwas höher ist zu verlieren, würde ich mich damit sicherer fühlen.","a"
50,9,2,"Die Chance überhaupt nichts zu verlieren wäre es mir glaube ich wert evtl mehr zu verspielen.","a"
50,10,2,"Die minimal erhöhte Chance zu verlieren stört mich in dem Falle nicht, da sie so gering ist. Daher würde ich lieber den kleineren Betrag nehmen.","a"
50,11,2,"Die Sicherheit überhaupt Geld zu bekommen, wäre mir hier mehr wert als nur zu 50% doppelt so viel oder nichts.","b"
50,12,2,"Bei B verliere ich auf jeden Fall. Bei A nur zu 50%. Da ist der etwas höhere Verlust mir das wert.","a"
